Node,p = 0.2,p = 0.5,p = 0.8
ENSG00000167191,7.469927700318349e-08,1.7135560743190918e-06,1.4428384645667204e-05
ENSG00000101665,1.9208212732437265e-08,9.922443289373526e-07,1.202630811253441e-05
ENSG00000277462,1.747763032499845e-07,2.521992481986495e-06,1.2774632907117843e-05
ENSG00000275428,1.1280373742759936e-05,5.760829041763262e-05,0.00012240890517167891
ENSG00000106100,5.867616219923652e-09,5.472215171204282e-07,9.39800019720854e-06
ENSG00000174306,1.1686924550168843e-09,1.6311404366796201e-07,4.9844388179268766e-06
ENSG00000145982,2.372503721409751e-10,8.231089142561799e-08,3.2466031873809452e-06
ENSG00000100342,1.5158327027089116e-07,2.495207634459603e-06,1.5604436202633226e-05
ENSG00000183317,4.907867905768556e-09,5.600689562406237e-07,9.967237175839216e-06
ENSG00000166900,1.0822836356966555e-07,2.1452705600444544e-06,1.6213281563795898e-05
ENSG00000104320,5.994970991498187e-08,2.223161038586485e-06,1.8425901531327436e-05
ENSG00000105642,4.6321964151503805e-08,1.8105297800469787e-06,1.815065771804149e-05
ENSG00000172733,5.15474882256352e-08,1.7467872429444598e-06,1.4272858604330043e-05
ENSG00000178913,2.3947487068794288e-08,7.636135312493765e-07,8.730356580383784e-06
ENSG00000247315,6.033772145298908e-08,1.0704473036419848e-06,9.377680007539957e-06
ENSG00000092841,4.9319700204878084e-08,1.0407475117133448e-06,9.232907794640436e-06
ENSG00000196405,3.739787527255375e-08,1.2041825906304233e-06,1.2238174527414756e-05
ENSG00000160867,4.0613174439657503e-07,6.246610886456004e-06,3.106444477733488e-05
ENSG00000145365,1.2469332065448877e-08,8.061667340094164e-07,1.1008733285661853e-05
ENSG00000151849,7.59200081427514e-09,5.519361234228022e-07,9.121474085798479e-06
ENSG00000076641,6.05522836276252e-08,1.4340985643305671e-06,1.2592802996809407e-05
ENSG00000197147,8.891540510450246e-09,5.340293421020965e-07,8.64190314586019e-06
ENSG00000104738,1.8368022314204902e-07,3.0063586627061226e-06,1.7685036509945187e-05
ENSG00000122735,3.986226751064067e-08,1.5512222234893948e-06,1.5460053305348363e-05
ENSG00000177721,3.538829294246331e-08,1.3782976499885762e-06,1.3422666613762027e-05
ENSG00000172578,1.1048589791190831e-08,7.230240895033462e-07,1.0966151410956421e-05
ENSG00000181218,9.724933881192932e-08,3.938658606616614e-06,3.55855150179898e-05
ENSG00000115084,1.3692646439619885e-07,2.970036306640032e-06,1.9103148661008383e-05
ENSG00000275152,4.075450555137299e-07,5.959689710777708e-06,2.937497394351566e-05
ENSG00000171316,7.146305354207084e-09,3.687455500272074e-07,6.266827575041658e-06
ENSG00000112972,2.6240876712736317e-08,1.0811831077902004e-06,1.1288361185641006e-05
ENSG00000168256,1.4849751718193585e-07,4.859997059461014e-06,3.415811984637047e-05
ENSG00000185100,1.425536841123745e-07,2.4048048362959576e-06,1.518925416349751e-05
ENSG00000100426,5.1866292944603423e-08,1.754838902716489e-06,1.387791206492898e-05
ENSG00000104960,7.575859851492826e-07,1.0010780966948832e-05,3.9306525082241873e-05
ENSG00000163040,5.796010343857323e-08,1.7285017138896703e-06,1.5457636854977216e-05
ENSG00000112078,5.285434140936992e-09,4.1297299179750256e-07,7.645095669874858e-06
ENSG00000279301,1.2289462462823547e-08,7.609561374927412e-07,1.120717242276626e-05
ENSG00000073578,1.260930706864497e-07,2.4648564834757946e-06,1.6416190688621838e-05
ENSG00000122180,1.683977072158302e-08,8.325283091894452e-07,1.033163563215962e-05
ENSG00000088451,2.5109310566042163e-07,3.663112248923369e-06,1.8761451363149244e-05
ENSG00000139132,7.981705247940364e-09,4.1121212950461626e-07,6.783964430354768e-06
ENSG00000131831,5.053346864512438e-07,6.639081653947323e-06,2.8586874597576775e-05
ENSG00000139880,2.5343001011887662e-08,1.0601649115591967e-06,1.1916906337565558e-05
ENSG00000116288,5.3476371928413707e-08,1.1895558516691508e-06,1.0495730083381599e-05
ENSG00000188313,7.329930134076358e-08,1.5329746339524172e-06,1.2717926760360106e-05
ENSG00000273802,1.572091825104366e-08,1.047073959017096e-06,1.5421958981976196e-05
ENSG00000166848,1.2862966897829046e-07,2.289194168973533e-06,1.5186783878433075e-05
ENSG00000198911,1.0919196848366602e-09,2.3914344199517377e-07,7.519970639276411e-06
ENSG00000101294,6.198893881893455e-09,4.1295831459499394e-07,7.591233676863433e-06
ENSG00000165782,1.1002925493114937e-09,1.7745256560373303e-07,5.460767904524108e-06
ENSG00000124275,3.6819286070409803e-09,3.7600664663752655e-07,7.419657064562952e-06
ENSG00000168672,7.678406713586106e-09,5.0739118893629e-07,8.276587652122645e-06
ENSG00000176101,6.576513781328258e-08,1.5151901600696113e-06,1.2720718476692598e-05
ENSG00000125863,1.617913825190517e-08,7.943487344088004e-07,9.776804755125136e-06
ENSG00000092850,8.089422730181797e-08,2.9742022703723136e-06,2.3637286685461074e-05
ENSG00000126790,1.5090550240267415e-08,7.040297987737777e-07,9.252098633887752e-06
ENSG00000100099,5.3305730362699254e-09,3.4523203669483135e-07,5.99171847923904e-06
ENSG00000111961,9.968556088638213e-09,7.014020909511803e-07,1.0253989429143514e-05
ENSG00000163468,8.245208553619406e-08,1.6175061252708837e-06,1.2268871888793622e-05
ENSG00000129084,6.176009367743798e-06,2.7142545443877485e-05,4.7459389145067455e-05
ENSG00000124596,1.3393933809200614e-08,6.725884953153677e-07,8.93377998377305e-06
ENSG00000213782,5.8577097762138954e-08,1.1614801065043336e-06,1.0005019159451635e-05
ENSG00000198464,1.0054809756778425e-07,2.143541037099555e-06,1.5651648815205128e-05
ENSG00000171314,1.8008236882624192e-06,1.1243182669493458e-05,3.371024032361131e-05
ENSG00000127720,1.1236503479403187e-06,1.3504258464371396e-05,4.6961669201333345e-05
ENSG00000198824,2.3136250499465673e-08,9.524930201295595e-07,1.0088778486386272e-05
ENSG00000167757,7.738050718162866e-08,2.344475690661223e-06,1.891621511606901e-05
ENSG00000145491,3.7010215455056244e-06,2.09780312279952e-05,5.0532840886015255e-05
ENSG00000149499,5.2456041009365226e-08,2.1549284095443863e-06,2.046904812139691e-05
ENSG00000119638,3.9570452235808746e-08,1.7117593391235047e-06,1.7752516342900625e-05
ENSG00000274442,9.364317134958974e-09,5.702449420689928e-07,8.828109309579016e-06
ENSG00000172183,1.722887290256372e-07,2.838246101112213e-06,1.7429637293589745e-05
ENSG00000122545,5.769860582049187e-07,8.008420969992918e-06,3.349427864958089e-05
ENSG00000089639,1.5935530031290203e-07,2.5352511184056547e-06,1.5455429544388913e-05
ENSG00000144834,2.5100421240064684e-06,1.4056825589480646e-05,3.8083465924320394e-05
ENSG00000167123,9.536102118361978e-09,5.988109448716756e-07,9.44955068517178e-06
ENSG00000167969,2.444176120354546e-07,3.7200975803975785e-06,1.9801131393980524e-05
ENSG00000134086,4.5492456335212145e-08,1.0641027403419325e-06,9.921014707979e-06
ENSG00000120526,6.746325932112345e-08,1.4869814658089195e-06,1.2050943300366216e-05
ENSG00000101846,7.714744121587792e-08,2.790355819903506e-06,2.2002603665510564e-05
ENSG00000117713,2.5433966051234426e-07,3.5379661179367304e-06,1.7972292077852637e-05
ENSG00000171365,3.164960377135821e-07,5.321171798788525e-06,3.0109760989599385e-05
ENSG00000203690,2.993378011872016e-08,1.308489732082297e-06,1.5273276517208004e-05
ENSG00000119777,2.0067508914063102e-07,3.2547492335008257e-06,1.8874689000921966e-05
ENSG00000111328,2.7199463751644655e-07,4.398717067343866e-06,2.344432788613608e-05
ENSG00000111321,6.1845705432224745e-06,6.65718476279295e-05,0.0001736858330156593
ENSG00000233209,1.613996651829302e-06,8.453066532741971e-06,2.3010526583691018e-05
ENSG00000011523,2.4232992391634494e-08,1.138367057356645e-06,1.4377109177235926e-05
ENSG00000197557,4.197087346116625e-09,4.152763132575857e-07,7.536544708159031e-06
ENSG00000168883,8.786415861862655e-08,1.827675142737187e-06,1.4000695478152558e-05
ENSG00000064545,5.659035488580124e-08,2.070406067066242e-06,1.7487749186665834e-05
ENSG00000149782,4.462653616187472e-07,6.723074637161021e-06,3.356999127475622e-05
ENSG00000102010,3.557873024260577e-08,1.0131319503129348e-06,1.0722425473084316e-05
ENSG00000108474,3.226777485871218e-08,1.1215997137277323e-06,1.2324603834867576e-05
ENSG00000180964,2.9069989730623186e-08,1.0827733402950763e-06,1.0400815127193494e-05
ENSG00000089335,1.777859140717569e-08,7.71040678823486e-07,9.813797364111899e-06
ENSG00000171617,6.26111626019737e-07,7.987501875337218e-06,3.0877092804963925e-05
ENSG00000125952,8.27563002742894e-09,4.4968972001760096e-07,6.911405981197685e-06
ENSG00000053524,2.6590205072446054e-08,6.615078538504109e-07,7.040905914999034e-06
ENSG00000184515,2.229772121659216e-07,3.2820738255911436e-06,1.7750895050136483e-05
ENSG00000123178,1.534899648746928e-08,6.425047337061229e-07,8.042025848425473e-06
ENSG00000137806,2.3401210367903632e-08,1.03884339200739e-06,1.1482376334650986e-05
ENSG00000130766,2.154168473359841e-06,2.751514453781068e-05,0.00010052458753597068
ENSG00000149573,2.75534197465814e-07,4.428921576475245e-06,2.3316563699344478e-05
ENSG00000181965,9.756568889348044e-08,2.099180731480391e-06,1.7870496778006992e-05
ENSG00000139618,2.0621653980118853e-08,1.0184883556675146e-06,1.1960819824007442e-05
ENSG00000242616,1.4391372980468109e-07,2.7359560612698095e-06,1.7759733586335545e-05
ENSG00000168487,3.925596709996256e-07,5.864991420889171e-06,2.82506710373128e-05
ENSG00000094631,2.1752247485108366e-08,9.370406811355286e-07,1.078957333325686e-05
ENSG00000070404,2.5086911236884856e-09,2.6487858556936245e-07,6.744226411476996e-06
ENSG00000253276,3.2775920372104075e-07,4.96759886383034e-06,2.5114754541145016e-05
ENSG00000075188,3.9836944532899e-08,1.1550388276526955e-06,1.1009466704005099e-05
ENSG00000184992,2.8347674376457417e-07,3.898145986939887e-06,1.9149208776179805e-05
ENSG00000132872,1.9197242553564924e-08,6.898903864735779e-07,8.699790614744565e-06
ENSG00000170584,9.177889704249885e-07,1.2062652754949725e-05,4.822691560273856e-05
ENSG00000099949,2.2066287605876972e-08,9.849625402277044e-07,1.1578629235680779e-05
ENSG00000127564,8.47954314560421e-08,1.634899789522984e-06,1.2883117906635839e-05
ENSG00000140937,5.166010212580113e-06,2.9260087250184567e-05,7.191869220769195e-05
ENSG00000101850,4.2130057267002006e-08,1.4279623025300357e-06,1.415555272426737e-05
ENSG00000157131,2.880365557702422e-08,9.079932224264578e-07,9.997555841460015e-06
ENSG00000086232,2.1773081796287487e-07,3.1140569930750083e-06,1.6412413796571997e-05
ENSG00000105379,1.1967267906631732e-07,2.1932964130262113e-06,1.4985745434141278e-05
ENSG00000197943,1.3826644091885757e-07,2.346395613334445e-06,1.541280387372832e-05
ENSG00000105607,2.755666964961328e-07,4.142903032686732e-06,2.1429718610238448e-05
ENSG00000131620,2.8674474792103752e-08,9.6063536513998e-07,1.0440130393181641e-05
ENSG00000114023,6.521059353813293e-08,2.1506625378230322e-06,1.6410278005502964e-05
ENSG00000149091,3.7470131725962634e-07,5.089872351195222e-06,2.368230330812133e-05
ENSG00000124875,4.862630264393886e-08,1.300940468170077e-06,1.1878127880666016e-05
ENSG00000164168,7.981705247940364e-09,4.1121212950461626e-07,6.783964430354768e-06
ENSG00000166136,2.743432658604097e-08,1.1344844159210543e-06,1.1610612143055779e-05
ENSG00000128016,1.7019860265125612e-07,2.6082474615045813e-06,1.558600391224422e-05
ENSG00000185608,1.5164087501634045e-08,7.090098157977231e-07,8.962972841973803e-06
ENSG00000122512,4.574997233317914e-08,1.8452476871940057e-06,1.837834522060855e-05
ENSG00000138674,5.377785604185011e-08,1.2784529101521195e-06,1.1596020482074287e-05
ENSG00000088882,7.546813107056259e-07,1.0191780077922018e-05,4.0876988740493064e-05
ENSG00000179115,5.23220352347565e-08,1.4703678822827753e-06,1.3262409778217294e-05
ENSG00000159110,1.2715690941644209e-06,3.4065846006732815e-05,0.00017382837324792338
ENSG00000275365,3.285752901735652e-07,5.851778746932129e-06,3.213998582933655e-05
ENSG00000174373,7.6933314410194e-09,4.74888492976705e-07,8.118355907285591e-06
ENSG00000196498,3.2299546414723595e-06,3.971598140431269e-05,0.00013506193593310764
ENSG00000172845,2.7249578709056794e-07,4.501763833772749e-06,2.544072880181249e-05
ENSG00000091136,3.3370268443592426e-07,5.057293439613488e-06,2.5996323455980627e-05
ENSG00000167157,1.9089444707235125e-06,2.3246142322510636e-05,7.703320923370934e-05
ENSG00000238289,2.2362782567193212e-07,3.920521069343679e-06,2.296687705401285e-05
ENSG00000175634,1.0056265512892976e-07,3.10898732233889e-06,2.0864314330924776e-05
ENSG00000004455,3.5606830500565807e-06,1.996478470536237e-05,5.014828696092022e-05
ENSG00000184185,1.0302067203010306e-08,6.466180161164171e-07,1.0158354180845395e-05
ENSG00000123329,2.4446830645141792e-09,2.3183660067032995e-07,5.6024612217814726e-06
ENSG00000162877,4.0319673812466695e-08,1.7692544274331234e-06,1.997497862449706e-05
ENSG00000155849,1.3709474104433992e-06,1.8251636565561058e-05,7.185697737599083e-05
ENSG00000148429,3.969694236062073e-09,3.5977662726816894e-07,7.081591703241504e-06
ENSG00000083844,3.345383773390263e-09,3.2248131207008997e-07,7.09087620595432e-06
ENSG00000072401,5.605131387919112e-08,1.1309202014086595e-06,9.866748671185604e-06
ENSG00000174483,7.314726048241259e-09,6.115929841615701e-07,1.0096540526858972e-05
ENSG00000117266,1.9330690389063676e-07,3.0018556011000094e-06,1.6634730953288935e-05
ENSG00000120509,1.723101828231616e-08,7.881650471300578e-07,9.485481646859408e-06
ENSG00000213809,2.5259349636446594e-08,1.2161476417041406e-06,1.356607637623586e-05
ENSG00000267796,1.9609927476005166e-10,3.7347622872998514e-08,2.6159678382277363e-06
ENSG00000101109,2.2157938316115304e-07,3.1161131381792137e-06,1.61939335484957e-05
ENSG00000064995,1.6699806900905302e-09,1.717445410264552e-07,3.963683838668694e-06
ENSG00000162923,1.512183334857928e-08,7.289412379347984e-07,9.172261831373099e-06
ENSG00000147650,5.543057892843419e-05,0.00029840627995740305,0.0006776676014118859
ENSG00000144476,7.14789242519784e-07,9.78031822014554e-06,3.973619528088231e-05
ENSG00000004478,4.360504251982708e-08,1.253175843864792e-06,1.1792720855066294e-05
ENSG00000275618,1.9180193407218563e-08,9.961050088083414e-07,1.2026222424337217e-05
ENSG00000117592,2.647031553899025e-08,8.444659302653117e-07,9.13069157900036e-06
ENSG00000135916,8.670784390073953e-08,1.7717839033996514e-06,1.392972065507674e-05
ENSG00000136504,1.8047920947114855e-05,8.171575782139018e-05,0.0001386671285546349
ENSG00000140471,1.174213417922078e-08,6.418500226379914e-07,9.218718008668215e-06
ENSG00000070476,8.181541262693664e-09,4.788461020304807e-07,7.999908089152465e-06
ENSG00000010256,8.49503020599603e-08,1.6227117873654905e-06,1.212604050895796e-05
ENSG00000164941,1.1208567202811956e-08,6.343437847424467e-07,8.989929013150011e-06
ENSG00000108582,1.6018515158067255e-05,7.612216446548575e-05,0.00014297903951916767
ENSG00000134440,5.5301015961039606e-08,1.1576440526848211e-06,1.003385658825301e-05
ENSG00000108312,2.1935496126775342e-08,1.0474435430177064e-06,1.2447249658049174e-05
ENSG00000167754,4.363317925374184e-08,1.0520140864568143e-06,1.0720959627211815e-05
ENSG00000125971,6.094979046757733e-08,1.3568881200379451e-06,1.057002659575318e-05
ENSG00000185634,3.2755867208521386e-08,1.1231375722404068e-06,1.2201787091511464e-05
ENSG00000152969,1.412763167990988e-08,6.203024043814865e-07,7.946774056714262e-06
ENSG00000152402,1.2011870295577013e-08,8.413020653185233e-07,1.1635870552731427e-05
ENSG00000177885,5.350314319995407e-08,1.862995016612936e-06,1.539847105640189e-05
ENSG00000165669,7.324470641989032e-08,1.657126263079706e-06,1.1916345930487903e-05
ENSG00000122958,6.78808485977698e-08,1.4630042120715216e-06,1.2312252463627722e-05
ENSG00000197635,1.2659825854013427e-07,1.826394499566267e-06,1.167155193944085e-05
ENSG00000144231,2.1606813951707442e-08,9.443390945445015e-07,1.0594368842001408e-05
ENSG00000121753,2.624815185283018e-07,4.329989361051407e-06,2.6025641865846914e-05
ENSG00000120733,6.40080187900275e-08,1.2187273160983632e-06,1.005519426850805e-05
ENSG00000008394,2.834625437256016e-07,3.91328346220901e-06,1.9239404935239088e-05
ENSG00000130770,1.537156704456046e-07,2.7077231011803047e-06,1.6349970871271976e-05
ENSG00000179152,3.3779766699298126e-08,1.3022126675851857e-06,1.2667145259455972e-05
ENSG00000164818,5.092057885173356e-07,6.889237269058207e-06,2.905085263911514e-05
ENSG00000115159,8.050704332865617e-10,8.943773129203781e-08,2.8058916446588712e-06
ENSG00000135451,4.909437718321955e-08,1.259319280462829e-06,1.185648443629426e-05
ENSG00000105971,1.3956048787281807e-07,2.848066134452551e-06,1.9501228155426235e-05
ENSG00000070061,2.710429663366358e-09,3.2975586841240933e-07,7.176697293953217e-06
ENSG00000110799,3.0516997453217567e-06,1.583358668095898e-05,3.9399795076621274e-05
ENSG00000135119,3.877359392037294e-08,1.4700875213663984e-06,1.3653206610476338e-05
ENSG00000027001,9.331159263818937e-07,1.1207879110732852e-05,3.96190860993097e-05
ENSG00000196465,1.6307374869015054e-07,2.5368477380767198e-06,1.4855944012620106e-05
ENSG00000140678,2.0292294665173727e-06,1.0641461714378009e-05,2.7771951482158262e-05
ENSG00000167548,1.582092515322972e-08,6.287722443686173e-07,7.262469545318546e-06
ENSG00000165512,6.77776751140163e-08,2.5003761673266878e-06,1.997809969400743e-05
ENSG00000105613,4.340259372794403e-08,1.6385005529333233e-06,1.4982128832867468e-05
ENSG00000113889,4.832332969173419e-08,1.7323967815247424e-06,1.496560681090107e-05
ENSG00000119457,1.4550800164126657e-08,1.035370701429334e-06,1.5172798903263322e-05
ENSG00000087586,1.318152386844483e-07,2.3300466857217953e-06,1.5431191133801594e-05
ENSG00000198894,6.730885701408145e-08,1.4908802482183343e-06,1.2576747503414614e-05
ENSG00000138642,2.4236997054627368e-08,1.0649305492904806e-06,1.1863060255669272e-05
ENSG00000177084,1.0269347398542635e-07,1.9967133578363e-06,1.4581028242703762e-05
ENSG00000132128,7.362832992458582e-09,3.553501309043421e-07,5.2425859994908456e-06
ENSG00000174500,4.423148962147055e-09,2.89089737930511e-07,6.01056724524862e-06
ENSG00000136270,4.059869761692044e-06,2.4349923164330262e-05,6.197750019496774e-05
ENSG00000107863,8.283299006823515e-09,5.058112983148586e-07,7.890703447494989e-06
ENSG00000150977,1.7547670467861358e-08,7.873450505921602e-07,9.725327358444045e-06
ENSG00000149292,3.3435992774768047e-08,8.023645872619422e-07,8.32274157889661e-06
ENSG00000155463,6.575768619394484e-08,2.3704049500845273e-06,1.9195383636930578e-05
ENSG00000173432,1.8248734670302165e-07,2.973359291997895e-06,1.7774325293371222e-05
